mysql> select * from bat.expplaque order by totexp desc;
+--------------+------------+------+---------+
| player       | totexp     | lvl  | hideexp |
| Naryan       |      76869 |   20 |       1 | 
| Gandolf      |      76745 |   20 |       1 | 
| Fenn         |      76732 |   17 |       1 | 
| Gorak        |      76446 |    1 |       1 | 
| Samtal       |      76237 |   21 |       0 | 
| Kythan       |      76134 |   20 |       1 | 
| Raziel       |      76029 |   18 |       1 | 
| Cacdur       |      75977 |   20 |       1 | 
| Ileta        |      75962 |   24 |       1 | 
| Stiff        |      75932 |   18 |       1 | 
| Gaabo        |      75824 |   20 |       1 | 
| Jerez        |      75701 |   20 |       1 | 
| Ikarus       |      75629 |    8 |       1 | 
| Ardelith     |      75513 |   24 |       1 | 
| Deuce        |      75210 |   25 |       1 | 
| Bathym       |      75134 |   20 |       1 | 
| Silvinus     |      75125 |   23 |       1 | 
| Kesamies     |      75042 |   21 |       1 | 
| Ghar         |      75042 |   20 |       1 | 
| Minologic    |      74924 |   23 |       1 | 
| Bombadillo   |      74871 |   15 |       1 | 
| Banoz        |      74870 |   20 |       1 | 
| Ebonwood     |      74753 |   25 |       1 | 
| Darkstar     |      74504 |   21 |       1 | 
| Coyful       |      74390 |   25 |       1 | 
| Desdemona    |      74363 |   18 |       1 | 
| Feka         |      74312 |   20 |       1 | 
| Blacksun     |      74301 |   23 |       1 | 
| Merkki       |      74259 |   18 |       1 | 
| Pallukka     |      74244 |   25 |       1 | 
| Zorprime     |      74202 |   23 |       1 | 
| Zilo         |      74195 |   20 |       1 | 
| Tourach      |      74112 |   20 |       1 | 
| Zamppa       |      74053 |   24 |       1 | 
| Dawnlight    |      74039 |   15 |       1 | 
| Mime         |      73849 |   25 |       1 | 
| Berthom      |      73847 |   16 |       1 | 
| Djnexus      |      73817 |   25 |       1 | 
| Kail         |      73748 |   14 |       1 | 
| Tilamond     |      73747 |   22 |       1 | 
| Prerus       |      73679 |   22 |       1 | 
| Coolerz      |      73635 |   19 |       1 | 
| Kinu         |      73607 |   20 |       1 | 
| Pontefract   |      73468 |   21 |       1 | 
| Soiggu       |      73468 |   16 |       1 | 
| Grelixar     |      73462 |   13 |       1 | 
| Frylock      |      73451 |   20 |       1 | 
| Descent      |      73262 |   21 |       0 | 
| Blizzard     |      72846 |   22 |       1 | 
| Archil       |      72684 |   22 |       1 | 
| Grrr         |      72681 |   22 |       1 | 
| Catus        |      72667 |   20 |       1 | 
| Meatloaf     |      72643 |   17 |       1 | 
| Grviper      |      72628 |   17 |       1 | 
| Krishna      |      72473 |   22 |       1 | 
| Coyote       |      72469 |   19 |       1 | 
| Linuxrebel   |      72381 |   24 |       1 | 
| Mentar       |      72274 |   19 |       1 | 
| Shakraah     |      72247 |   22 |       1 | 
| Yarrick      |      72217 |   15 |       1 | 
| Nemesiz      |      71985 |   20 |       1 | 
| Kamusieni    |      71952 |   18 |       1 | 
| Flit         |      71927 |   19 |       1 | 
| Mrbuffalo    |      71850 |   22 |       1 | 
| Svampn       |      71782 |   22 |       1 | 
| Feldegast    |      71651 |   19 |       1 | 
| Mellyduncan  |      71616 |   20 |       1 | 
| Lad          |      71471 |   16 |       1 | 
| Fumts        |      71463 |   22 |       1 | 
| Jeriko       |      71378 |   16 |       1 | 
| Lumppa       |      71305 |   15 |       1 | 
| Sie          |      71214 |   23 |       1 | 
| Toto         |      71206 |   22 |       1 | 
| Maplear      |      71136 |   23 |       1 | 
| Eowyn        |      71130 |    1 |       1 | 
| Dremian      |      71059 |   19 |       1 | 
| Bzikn        |      70896 |   15 |       1 | 
| Iak          |      70794 |    1 |       1 | 
| Petri        |      70725 |   20 |       1 | 
| Balnor       |      70692 |   16 |       1 | 
| Berenger     |      70668 |   21 |       1 | 
| Dalamar      |      70652 |   20 |       1 | 
| Loot         |      70463 |   18 |       1 | 
| Thallos      |      70419 |   20 |       1 | 
| Jamd         |      70417 |   15 |       1 | 
| Xotol        |      70320 |   22 |       1 | 
| Woad         |      70231 |   20 |       1 | 
| Kaiel        |      70082 |   20 |       1 | 
| Diggs        |      70023 |   24 |       1 | 
| Daerin       |      69943 |   21 |       1 | 
| Desacratix   |      69868 |   18 |       1 | 
| Kordaff      |      69857 |   19 |       1 | 
| Serrena      |      69845 |   22 |       1 | 
| Bandale      |      69823 |   20 |       1 | 
| Xanth        |      69789 |    1 |       1 | 
| Hige         |      69638 |   21 |       1 | 
| Pole         |      69549 |   21 |       1 | 
| Mahmed       |      69499 |   10 |       1 | 
| Pakaran      |      69297 |   16 |       1 | 
| Raqul        |      69218 |   22 |       1 | 
| Tayzxcy      |      69171 |   22 |       1 | 
| Quakenox     |      69082 |   23 |       1 | 
| Stewy        |      69062 |   19 |       1 | 
| Kikio        |      68899 |   25 |       1 | 
| Strikerza    |      68819 |   17 |       1 | 
| Jilder       |      68787 |   15 |       1 | 
| Lucil        |      68729 |   24 |       1 | 
| Loko         |      68692 |   17 |       1 | 
| Tukfy        |      68519 |   18 |       1 | 
| Vagar        |      68468 |   19 |       1 | 
| Aracno       |      68464 |   25 |       1 | 
| Zaduel       |      68447 |   16 |       1 | 
| Eponas       |      68304 |   20 |       1 | 
| Armstrong    |      68286 |   20 |       1 | 
| Shirrhk      |      68219 |   22 |       1 | 
| Telperion    |      68186 |   19 |       1 | 
| Fruity       |      68064 |   18 |       1 | 
| Gartah       |      68044 |   23 |       1 | 
| Scrappy      |      67963 |   13 |       1 | 
| Blazestone   |      67884 |   20 |       1 | 
| Axiom        |      67846 |   22 |       0 | 
| Taishar      |      67830 |   22 |       1 | 
| Regdar       |      67711 |   19 |       1 | 
| Faded        |      67690 |   25 |       1 | 
| Sark         |      67674 |   20 |       1 | 
| Dak          |      67537 |   18 |       1 | 
| Vispila      |      67527 |   19 |       1 | 
| Halmun       |      67499 |   19 |       1 | 
| Sorrow       |      67449 |   18 |       1 | 
| Savanto      |      67420 |   18 |       1 | 
| Albertus     |      67390 |   20 |       1 | 
| Kakkonen     |      67329 |   24 |       1 | 
| Gargo        |      67234 |    1 |       1 | 
| Impey        |      67094 |   18 |       1 | 
| Hrallath     |      67087 |   18 |       1 | 
| Veikko       |      67085 |   25 |       1 | 
| Perral       |      67038 |   22 |       1 | 
| Hyroth       |      67033 |   21 |       1 | 
| Deaththing   |      66994 |   18 |       1 | 
| Ortor        |      66897 |   23 |       1 | 
| Inqvisiittor |      66862 |   25 |       1 | 
| Noita        |      66820 |   20 |       1 | 
| Behrditz     |      66802 |   16 |       0 | 
| Dektor       |      66787 |   20 |       1 | 
| Hal          |      66756 |   18 |       1 | 
| Alphonse     |      66657 |   17 |       1 | 
| Turskii      |      66643 |   18 |       1 | 
| Yret         |      66541 |   25 |       1 | 
| Zalada       |      66494 |   20 |       1 | 
| Ragsta       |      66475 |   20 |       1 | 
| Acridus      |      66360 |   16 |       1 | 
| Gilmartyn    |      66300 |   20 |       1 | 
| Tarjan       |      66193 |   20 |       1 | 
| Juane        |      66038 |   15 |       1 | 
| Eldwin       |      65978 |   22 |       1 | 
| Jamak        |      65939 |   15 |       1 | 
| Psychoza     |      65834 |   18 |       1 | 
| Illopith     |      65817 |   20 |       1 | 
| Onwana       |      65784 |   23 |       1 | 
| Dreth        |      65737 |   19 |       1 | 
| Gnathan      |      65711 |   18 |       1 | 
| Marly        |      65685 |   18 |       1 | 
| Kelber       |      65682 |   18 |       1 | 
| Shihlag      |      65627 |   20 |       1 | 
| Elssar       |      65524 |   15 |       1 | 
| Mortes       |      65500 |   23 |       1 | 
| Besno        |      65449 |   25 |       1 | 
| Horror       |      65419 |   18 |       1 | 
| Mikelagos    |      65365 |   19 |       1 | 
| Hapsu        |      65073 |   20 |       1 | 
| Sukay        |      65037 |   16 |       1 | 
| Rift         |      65022 |   16 |       1 | 
| Setuo        |      64997 |   18 |       1 | 
| Sed          |      64938 |   17 |       1 | 
| Nubi         |      64907 |   18 |       1 | 
| Daresoul     |      64902 |   15 |       1 | 
| Rsj          |      64647 |   21 |       1 | 
| Waldemar     |      64642 |   18 |       1 | 
| Kenara       |      64624 |   22 |       1 | 
| Cluster      |      64557 |   20 |       1 | 
| Darren       |      64528 |   20 |       1 | 
| Ashburnie    |      64428 |   21 |       1 | 
| Mccandless   |      64303 |   16 |       1 | 
| Kris         |      64177 |   20 |       1 | 
| Nakama       |      64163 |   20 |       1 | 
| Hilarius     |      64129 |   23 |       1 | 
| Dracnar      |      64124 |   24 |       1 | 
| Ansku        |      63804 |   20 |       1 | 
| Zaldron      |      63762 |   19 |       1 | 
| Grail        |      63754 |   20 |       1 | 
| Amroth       |      63725 |   20 |       1 | 
| Beelzebub    |      63684 |   23 |       1 | 
| Wiludor      |      63660 |   14 |       1 | 
| Spellz       |      63539 |   22 |       1 | 
| Zogroth      |      63387 |   18 |       1 | 
| Grince       |      63357 |   24 |       1 | 
| Duskie       |      63292 |   23 |       1 | 
| Azgoran      |      63213 |   21 |       1 | 
| Rorin        |      62864 |   23 |       1 | 
| Grits        |      62860 |   24 |       1 | 
| Majestie     |      62810 |   24 |       1 | 
| Solrak       |      62801 |   24 |       1 | 
| Korva        |      62786 |    1 |       1 | 
| Norian       |      62767 |   18 |       1 | 
| Sereka       |      62761 |   16 |       1 | 
| Navad        |      62753 |   20 |       1 | 
| Jannick      |      62717 |   17 |       1 | 
| Kakendor     |      62478 |   16 |       1 | 
| Moeljbcp     |      62296 |   15 |       1 | 
| Trucido      |      62246 |   25 |       1 | 
| Kaaleppi     |      62198 |   16 |       1 | 
| Theodus      |      62087 |   20 |       1 | 
| Ysira        |      62086 |   17 |       1 | 
| Alexander    |      62030 |   16 |       1 | 
| Akvan        |      61966 |   21 |       1 | 
| Gouken       |      61625 |   19 |       1 | 
| Metal        |      61536 |   16 |       1 | 
| Taurus       |      61480 |   16 |       1 | 
| Oakman       |      61449 |   20 |       1 | 
| Gheren       |      61345 |   20 |       1 | 
| Kodda        |      61240 |   18 |       1 | 
| Dhole        |      61231 |   17 |       1 | 
| Haiku        |      61178 |   18 |       1 | 
| Daglo        |      61051 |   18 |       1 | 
| Hell         |      61013 |   20 |       1 | 
| Vorlor       |      60995 |   17 |       1 | 
| Karvaturpa   |      60915 |   19 |       1 | 
| Celsius      |      60864 |   24 |       1 | 
| Bladetus     |      60808 |   20 |       1 | 
| Falcofor     |      60768 |   22 |       1 | 
| Zuff         |      60721 |   18 |       1 | 
| Mistdragon   |      60703 |   20 |       1 | 
| Salian       |      60649 |   17 |       1 | 
| Kanjiro      |      60521 |   19 |       1 | 
| Greff        |      60489 |   23 |       1 | 
| Lit          |      60413 |   20 |       1 | 
| Reinhardt    |      60275 |   17 |       1 | 
| Sayward      |      60248 |   19 |       1 | 
| Nagazht      |      60247 |   24 |       1 | 
| Pyjama       |      60149 |   20 |       1 | 
| Jamesbond    |      60068 |   22 |       1 | 
| Orunja       |      60038 |   17 |       1 | 
| Namroc       |      60031 |   23 |       1 | 
| Talonia      |      59889 |   19 |       1 | 
| Xealtoth     |      59740 |   24 |       1 | 
| Urnahkau     |      59598 |   20 |       1 | 
| Noemi        |      59596 |   20 |       1 | 
| Argog        |      59443 |   23 |       1 | 
| Ravinor      |      59407 |   16 |       1 | 
| Ryyk         |      59404 |   20 |       1 | 
| Lagurn       |      59295 |   17 |       1 | 
| Jeezus       |      59231 |   24 |       1 | 
| Mayfair      |      59217 |    1 |       1 | 
| Lexx         |      59206 |    1 |       1 | 
| Kaalisoppa   |      59159 |   17 |       1 | 
| Psykooma     |      59150 |   15 |       1 | 
| Shazzana     |      59096 |   20 |       1 | 
| Ertzi        |      59075 |   21 |       1 | 
| Hlethvagi    |      59049 |   19 |       1 | 
| Thofariel    |      58998 |   20 |       1 | 
| Otaku        |      58994 |   20 |       1 | 
| Galdon       |      58993 |   20 |       1 | 
| Kra          |      58889 |   20 |       1 | 
| Jougus       |      58881 |   19 |       1 | 
| Bullhorn     |      58849 |   15 |       1 | 
| Tomb         |      58741 |   24 |       1 | 
| Moreor       |      58686 |   22 |       1 | 
| Sirdantek    |      58600 |   21 |       1 | 
| Sheena       |      58567 |   20 |       1 | 
| Grazzt       |      58554 |   20 |       1 | 
| Dizz         |      58524 |   15 |       1 | 
| Infamous     |      58513 |   24 |       1 | 
| Zauna        |      58476 |   19 |       1 | 
| Mualima      |      58464 |   16 |       1 | 
| Kutyauto     |      58409 |   20 |       1 | 
| Riem         |      58379 |   17 |       1 | 
| Alone        |      58345 |   15 |       1 | 
| Maaldor      |      58289 |   20 |       1 | 
| Kratom       |      58245 |   18 |       1 | 
| Kelric       |      58240 |   20 |       1 | 
| Porites      |      58205 |   15 |       1 | 
| Dracken      |      58146 |   19 |       1 | 
| Aiwinar      |      58144 |    1 |       0 | 
| Liima        |      58126 |   19 |       1 | 
| Gaelen       |      58089 |   21 |       1 | 
| Bigelow      |      58048 |   17 |       1 | 
| Aratron      |      57979 |   17 |       1 | 
| Cursed       |      57936 |   22 |       1 | 
| Vempain      |      57888 |   24 |       1 | 
| Konkorde     |      57872 |   18 |       1 | 
| Kotter       |      57853 |   24 |       1 | 
| Cerebrate    |      57806 |   15 |       1 | 
| Goken        |      57695 |   16 |       1 | 
| Rakelnahe    |      57647 |   16 |       1 | 
| Silmarils    |      57587 |   18 |       1 | 
| Negative     |      57585 |   16 |       1 | 
| Raks         |      57517 |   16 |       1 | 
| Onizuka      |      57409 |   24 |       1 | 
| Swodah       |      57363 |   16 |       1 | 
| Waterwoman   |      57282 |   22 |       1 | 
| Thoos        |      57279 |   15 |       1 | 
| Grimfang     |      57265 |   22 |       1 | 
| Nikitar      |      57249 |    8 |       1 | 
| Duriel       |      57228 |   22 |       1 | 
| Merlis       |      57203 |   15 |       1 | 
| Dimitri      |      57184 |   18 |       1 | 
| Symbaern     |      57159 |    8 |       1 | 
| Weizegger    |      57106 |   21 |       1 | 
| Tseta        |      57068 |   20 |       1 | 
| Delphianlore |      57064 |   19 |       1 | 
| Gopalnami    |      57062 |   16 |       1 | 
| Vesse        |      57007 |   22 |       0 | 
| Aedron       |      57007 |   18 |       1 | 
| Guiau        |      56947 |   15 |       1 | 
| Santsibar    |      56883 |   20 |       1 | 
| Cyran        |      56740 |    1 |       1 | 
| Theladon     |      56707 |   18 |       1 | 
| Salad        |      56664 |   20 |       1 | 
| Weld         |      56626 |   14 |       1 | 
| Xyl          |      56579 |   18 |       1 | 
| Nin          |      56545 |   17 |       0 | 
| Madss        |      56468 |   21 |       1 | 
| Elro         |      56468 |   15 |       1 | 
| Mafkees      |      56462 |   20 |       1 | 
| Stacy        |      56420 |   24 |       1 | 
| Helio        |      56395 |   15 |       1 | 
| Riverdragon  |      56361 |   23 |       1 | 
| Kelewan      |      56334 |   18 |       1 | 
| Adriana      |      56334 |   17 |       1 | 
| Salerosa     |      56323 |   15 |       1 | 
| Shedi        |      56245 |   19 |       1 | 
| Averell      |      56172 |   15 |       1 | 
| Elgaer       |      56048 |    1 |       1 | 
| Kritt        |      56034 |   22 |       1 | 
| Yaucha       |      55965 |   20 |       1 | 
| Jiro         |      55963 |   18 |       1 | 
| Echnaton     |      55949 |   20 |       1 | 
| Seattle      |      55949 |   20 |       1 | 
| Kharg        |      55928 |   21 |       1 | 
| Veijo        |      55859 |   24 |       1 | 
| Silvant      |      55830 |   15 |       1 | 
| Clawz        |      55814 |   20 |       1 | 
| Fumes        |      55760 |   15 |       1 | 
| Belec        |      55734 |   23 |       1 | 
| Slikerdey    |      55631 |   20 |       1 | 
| Drex         |      55455 |   18 |       1 | 
| Korlic       |      55441 |   17 |       1 | 
| Medio        |      55428 |   20 |       1 | 
| Elem         |      55419 |   18 |       1 | 
| Marbe        |      55353 |   20 |       1 | 
| Blackbane    |      55145 |   17 |       1 | 
| Torcher      |      55139 |   23 |       1 | 
| Keslyn       |      55054 |   20 |       1 | 
| Pisces       |      55028 |   16 |       1 | 
| Hajjen       |      54946 |   24 |       1 | 
| Korvall      |      54920 |   18 |       1 | 
| Noir         |      54907 |   21 |       1 | 
| Zorinthus    |      54852 |   20 |       1 | 
| Nikayna      |      54841 |   16 |       1 | 
| Collin       |      54828 |   24 |       1 | 
| Davy         |      54815 |   21 |       1 | 
| Lilubil      |      54695 |   15 |       0 | 
| Miral        |      54669 |   22 |       1 | 
| Sahkojanis   |      54653 |   19 |       1 | 
| Ihun         |      54631 |   15 |       1 | 
| Zany         |      54626 |   15 |       1 | 
| Catalina     |      54618 |   16 |       1 | 
| Lindel       |      54471 |   18 |       1 | 
| Alcatraz     |      54367 |   22 |       1 | 
| Sintith      |      54348 |   15 |       1 | 
| Swagg        |      54224 |   16 |       1 | 
| Indriq       |      54138 |   18 |       1 | 
| Tiax         |      54014 |   10 |       1 | 
| Pimeys       |      53955 |   22 |       1 | 
| Meza         |      53953 |   16 |       1 | 
| Shmi         |      53938 |   22 |       1 | 
| Thordan      |      53904 |   22 |       1 | 
| Nifka        |      53869 |   20 |       1 | 
| Shmee        |      53827 |   23 |       1 | 
| Leonardo     |      53778 |   23 |       1 | 
| Srei         |      53777 |   20 |       1 | 
| Fred         |      53738 |   21 |       1 | 
| Galberdien   |      53734 |   19 |       1 | 
| Rhayne       |      53733 |   20 |       1 | 
| Horst        |      53729 |   21 |       1 | 
| Feol         |      53714 |   18 |       1 | 
| Dagger       |      53630 |   21 |       1 | 
| Pekkapoika   |      53573 |   21 |       1 | 
| Joost        |      53556 |   19 |       1 | 
| Jaco         |      53504 |   16 |       1 | 
| Tourettes    |      53464 |   17 |       1 | 
| Sondar       |      53461 |   18 |       1 | 
| Chobo        |      53455 |   23 |       1 | 
| Pujari       |      53452 |   15 |       1 | 
| Zorro        |      53449 |   16 |       1 | 
| Battlaxe     |      53376 |   20 |       1 | 
| Puolukka     |      53300 |   20 |       1 | 
| Tuite        |      53199 |   20 |       1 | 
| Vermot       |      53156 |   21 |       1 | 
| Haxor        |      53102 |   17 |       1 | 
| Boltor       |      53081 |   21 |       1 | 
| Anna         |      52942 |   23 |       1 | 
| Sabe         |      52848 |   17 |       1 | 
| Kaoru        |      52803 |   21 |       1 | 
| Gralia       |      52781 |   21 |       1 | 
| Riekeri      |      52581 |   20 |       1 | 
| Livingdead   |      52575 |   20 |       1 | 
| Anubus       |      52454 |   15 |       1 | 
| Garron       |      52383 |    4 |       1 | 
| Commandos    |      52290 |   22 |       1 | 
| Vinter       |      52127 |   20 |       1 | 
| Kiganis      |      52115 |   15 |       1 | 
| Zyl          |      52003 |   19 |       1 | 
| Vipe         |      51987 |    1 |       1 | 
| Damogorgon   |      51942 |   21 |       1 | 
| Kyrpis       |      51940 |   20 |       1 | 
| Teldar       |      51900 |   17 |       1 | 
| Damoit       |      51895 |   22 |       1 | 
| Sevas        |      51845 |   20 |       1 | 
| Gaius        |      51706 |   17 |       1 | 
| Jannecro     |      51688 |   16 |       1 | 
| Schnable     |      51660 |   23 |       1 | 
| Kiero        |      51599 |   18 |       1 | 
| Kelep        |      51584 |   15 |       1 | 
| Fatboy       |      51583 |   20 |       1 | 
| Sinnz        |      51572 |   16 |       1 | 
| Vio          |      51481 |   16 |       1 | 
| Hannamaaria  |      51449 |   22 |       1 | 
| Raduum       |      51404 |   18 |       1 | 
| Maharet      |      51399 |   15 |       1 | 
| Deathghost   |      51359 |   22 |       1 | 
| Noid         |      51230 |   22 |       1 | 
| Gally        |      51204 |   15 |       1 | 
| Aerion       |      51183 |   20 |       1 | 
| Revan        |      51182 |   16 |       1 | 
| Levon        |      51086 |   18 |       1 | 
| Mateus       |      51038 |   20 |       1 | 
| Online       |      51010 |   15 |       1 | 
| Teg          |      50991 |   16 |       1 | 
| Goshen       |      50806 |   15 |       1 | 
| Tilgalas     |      50741 |   18 |       1 | 
| Caladriel    |      50727 |   22 |       0 | 
| Spekkof      |      50701 |   16 |       1 | 
| Lenox        |      50641 |   18 |       1 | 
| Orbon        |      50615 |   19 |       1 | 
| Waor         |      50581 |   15 |       1 | 
| Alphaman     |      50536 |   23 |       1 | 
| Eghile       |      50477 |   15 |       1 | 
| Kirion       |      50438 |   16 |       1 | 
| Pries        |      50364 |   15 |       1 | 
| Raryk        |      50247 |   16 |       1 | 
| Steadler     |      50241 |   20 |       1 | 
| Goruld       |      50212 |   19 |       1 | 
| Marn         |      50200 |    1 |       1 | 
| Oilthu       |      50141 |   22 |       1 | 
| Rauglothgor  |      50109 |   22 |       1 | 
| Reocid       |      50105 |   22 |       1 | 
| Icefyre      |      50083 |   20 |       1 | 
| Valkyrie     |      50039 |   17 |       1 | 
| Dekay        |      50008 |   10 |       1 | 
| Zandrax      |      49864 |   20 |       1 | 
| Morfreet     |      49792 |   19 |       1 | 
| Margh        |      49774 |   19 |       1 | 
| Pre          |      49733 |   14 |       1 | 
| Weakgoblin   |      49699 |   23 |       1 | 
| Winddragon   |      49651 |   21 |       1 | 
| Acires       |      49599 |   17 |       1 | 
| Xanti        |      49598 |   15 |       1 | 
| Liareth      |      49484 |   19 |       1 | 
| Moonie       |      49443 |   19 |       1 | 
| Kerro        |      49414 |   20 |       1 | 
| Cortona      |      49405 |   20 |       1 | 
| Oreh         |      49334 |   23 |       1 | 
| Hallunallu   |      49099 |   20 |       1 | 
| Kavik        |      49097 |   17 |       1 | 
| Corlin       |      49070 |   17 |       1 | 
| Goatse       |      49015 |   23 |       1 | 
| Windi        |      48873 |   17 |       1 | 
| Ula          |      48856 |   18 |       1 | 
| Kud          |      48759 |    1 |       1 | 
| Lomadu       |      48736 |   21 |       1 | 
| Hollinar     |      48678 |   15 |       1 | 
| Rimrunner    |      48607 |    8 |       1 | 
| Lilly        |      48494 |   20 |       1 | 
| Oognarr      |      48489 |   18 |       1 | 
| Gemma        |      48478 |   17 |       1 | 
| Paahtis      |      48450 |   15 |       1 | 
| Tethon       |      48411 |   19 |       1 | 
| Maral        |      48409 |   16 |       1 | 
| Elrinidith   |      48381 |   19 |       1 | 
| Skartin      |      48335 |   12 |       1 | 
| Maphesto     |      48310 |   20 |       1 | 
| Jaimin       |      48305 |   22 |       1 | 
| Daruta       |      48265 |   18 |       1 | 
| Kraven       |      48232 |   18 |       1 | 
| Ihp          |      48209 |   16 |       1 | 
| Obie         |      48184 |   16 |       0 | 
| Kring        |      48030 |   22 |       1 | 
| Nightclad    |      47993 |   19 |       1 | 
| Nimloth      |      47962 |   20 |       1 | 
| Snappy       |      47957 |   23 |       1 | 
| Swordhunter  |      47919 |   23 |       1 | 
| Jamox        |      47890 |   21 |       1 | 
| Xak          |      47761 |   19 |       1 | 
| Thaylen      |      47744 |   12 |       1 | 
| Cras         |      47740 |   20 |       1 | 
| Mnemo        |      47679 |   14 |       1 | 
| Mosa         |      47650 |   17 |       1 | 
| Faikus       |      47627 |   20 |       1 | 
| Protracker   |      47625 |   16 |       1 | 
| Kirou        |      47625 |   14 |       1 | 
| Unveiler     |      47510 |   21 |       1 | 
| Armonia      |      47313 |   15 |       1 | 
| Canon        |      47234 |   20 |       1 | 
| Jst          |      47197 |   19 |       1 | 
| Aenurion     |      47168 |   17 |       1 | 
| Devu         |      47141 |   21 |       1 | 
| Sabre        |      47079 |    8 |       1 | 
| Lc           |      47000 |   22 |       1 | 
| Dreminar     |      46935 |   19 |       1 | 
| Ernamo       |      46880 |   19 |       1 | 
| Seretorn     |      46848 |   20 |       1 | 
| Tsubais      |      46746 |   21 |       1 | 
| Sputro       |      46691 |   20 |       1 | 
| Samsa        |      46673 |   22 |       1 | 
| Serwil       |      46613 |   19 |       1 | 
| Ninwa        |      46566 |   22 |       1 | 
| Ador         |      46559 |   20 |       1 | 
| Shmaek       |      46557 |   12 |       1 | 
| Thordil      |      46550 |   16 |       1 | 
| Reluvian     |      46515 |   15 |       1 | 
| Chupa        |      46500 |   20 |       1 | 
| Jarehl       |      46481 |   18 |       1 | 
| Ihme         |      46477 |   18 |       1 | 
| Desaku       |      46475 |   21 |       1 | 
| Tatska       |      46433 |   22 |       1 | 
| Ceria        |      46385 |   22 |       0 | 
| Fuil         |      46383 |   13 |       1 | 
| Lpsx         |      46343 |   19 |       1 | 
| Krolis       |      46232 |   17 |       1 | 
| Tink         |      46226 |   19 |       1 | 
| Jodis        |      46209 |   17 |       1 | 
| Querilla     |      46208 |   17 |       1 | 
| Amokh        |      46201 |   18 |       1 | 
| Savsta       |      46086 |   20 |       1 | 
| Henksu       |      46068 |   23 |       1 | 
| Drillnaz     |      46068 |   19 |       1 | 
| Eliath       |      46041 |   19 |       1 | 
| Fulpurr      |      46024 |   10 |       1 | 
| Reko         |      45945 |   23 |       1 | 
| Teemupoika   |      45836 |   22 |       1 | 
| Ikaru        |      45737 |   21 |       1 | 
| Dormien      |      45638 |    2 |       1 | 
| Rytheo       |      45628 |   17 |       1 | 
| Daenar       |      45602 |   12 |       1 | 
| Zartec       |      45591 |   19 |       1 | 
| Mukuro       |      45580 |   16 |       1 | 
| Crazypenguin |      45439 |   18 |       1 | 
| Carcasus     |      45430 |   19 |       1 | 
| Quane        |      45412 |    8 |       1 | 
| Cring        |      45394 |   18 |       1 | 
| Dathril      |      45374 |   22 |       1 | 
| Codon        |      45277 |   21 |       1 | 
| Degon        |      45272 |   21 |       1 | 
| Byrbsis      |      45260 |   15 |       1 | 
| Anderon      |      45226 |   18 |       1 | 
| Indreju      |      45210 |   20 |       1 | 
| Kolovrat     |      45206 |   17 |       1 | 
| Wolver       |      45195 |   16 |       1 | 
| Gillmor      |      45155 |   19 |       1 | 
| Kaelus       |      45142 |   22 |       1 | 
| Perryman     |      45066 |   18 |       1 | 
| Timotqui     |      45053 |   19 |       1 | 
| Jar          |      44982 |   17 |       1 | 
| Captainfate  |      44961 |   19 |       1 | 
| Yceiwia      |      44938 |   13 |       1 | 
| Oggh         |      44922 |   22 |       1 | 
| Juju         |      44869 |   20 |       1 | 
| Zefnar       |      44854 |   18 |       1 | 
| Shamino      |      44807 |   15 |       1 | 
| Brodie       |      44783 |   17 |       1 | 
| Majora       |      44781 |   21 |       1 | 
| Setaur       |      44734 |   18 |       1 | 
| Bomfunk      |      44724 |   16 |       0 | 
| Eyemaster    |      44706 |   17 |       1 | 
| Sol          |      44696 |   23 |       1 | 
| Malakia      |      44673 |   20 |       1 | 
| Amadeucer    |      44650 |   19 |       1 | 
| Siris        |      44630 |   14 |       1 | 
| Akabe        |      44622 |   22 |       1 | 
| Fezzig       |      44607 |   15 |       1 | 
| Cherdal      |      44513 |   19 |       1 | 
| Kaali        |      44372 |   19 |       1 | 
| Aioffe       |      44372 |   17 |       1 | 
| Zmudlijia    |      44298 |   20 |       1 | 
| Mirame       |      44282 |   20 |       1 | 
| Ciran        |      44279 |   17 |       1 | 
| Spora        |      44244 |   22 |       1 | 
| Deathwalker  |      44170 |   20 |       1 | 
| Jyrgar       |      44156 |   19 |       1 | 
| Vergal       |      44082 |   18 |       1 | 
| Riiv         |      44072 |   18 |       1 | 
| Golddragon   |      44022 |   22 |       1 | 
| Krogan       |      44015 |   16 |       1 | 
| Carnivor     |      43996 |   16 |       1 | 
| Nephrithos   |      43992 |   16 |       1 | 
| Stryparn     |      43987 |   19 |       1 | 
| Higgins      |      43969 |   13 |       1 | 
| Touchstone   |      43964 |   19 |       1 | 
| Jufoa        |      43912 |   17 |       1 | 
| Seeko        |      43895 |   22 |       1 | 
| Nmw          |      43860 |   19 |       1 | 
| Midnor       |      43804 |   12 |       1 | 
| Maeleson     |      43732 |   15 |       1 | 
| Wise         |      43726 |   22 |       1 | 
| Nowes        |      43617 |   18 |       1 | 
| Coraveda     |      43545 |   10 |       1 | 
| Kiith        |      43429 |   20 |       1 | 
| Gandom       |      43425 |   21 |       1 | 
| Jaws         |      43368 |   10 |       1 | 
| Jorge        |      43313 |   13 |       1 | 
| Thofaras     |      43210 |   19 |       1 | 
| Amaresu      |      43181 |    7 |       1 | 
| Razzir       |      43164 |   19 |       1 | 
